loss,accuracy
5.022241592407227,0.20194647201946472
5.098182678222656,0.1882998171846435
5.475553512573242,0.19750519750519752
5.359160423278809,0.18962075848303392
5.751882553100586,0.15445544554455445
5.591526985168457,0.16331096196868009
5.4508585929870605,0.17886178861788618
5.127991676330566,0.17995910020449898
5.280312538146973,0.1794871794871795
5.321983814239502,0.1648148148148148
5.408536434173584,0.1936127744510978
5.281540393829346,0.1622222222222222
5.203473091125488,0.1945945945945946
5.428208351135254,0.16122004357298475
5.3051676750183105,0.175704989154013
5.2239179611206055,0.23515439429928742
5.32124662399292,0.17721518987341772
5.282412052154541,0.16699801192842942
5.329930782318115,0.1887966804979253
5.527091026306152,0.17995910020449898
5.218318939208984,0.21535181236673773
5.314175128936768,0.19548872180451127
5.235374450683594,0.21694214876033058
4.976457118988037,0.20168067226890757
5.551024436950684,0.1574468085106383
5.131396770477295,0.2011173184357542
5.482428550720215,0.14861995753715498
5.470092296600342,0.1720647773279352
5.2691497802734375,0.205761316872428
5.212920188903809,0.16390041493775934
5.199349880218506,0.18651685393258427
5.458482265472412,0.23275862068965517
